"dhlabid","urn","title","city","timestamp","year","conc","date","samesaken","Alta.samfunnet.er.i.mot.utbygging","protestbevegelse","at.et.møte.blir.arrangert","tv.program","produksjon.av.film","partipolitikk","kommunestyret","domstoler","regjeringen","myndigheter","demonstranter","politiet","saksbehandling.og.juridiske.prosesser","bygging.av.vei.og.anleggsvirksomhet","undersøkelser.og.utredning","arrestasjoner.og.bruk.av.tvangsmidler","økonomisk.og.næringsmessig.nytte","må.ha.kraft.og.strøm","konflikt.mellom.samer.og.nordmenn","rettigheter.til.land.og.ressurser","natur.og.miljø","vern.av.vassdrag","trussel.mot.samisk.kultur.og.næring","trussel.mot.laksefiske","Alta.kautokeinovassdraget.bør.bygges.ut","samiske.særrettigheter","utsatt.og.usikkerhet","unødvendig","splittelse.og.uenighet","vanskelig.å.snakke.om","urettferdig","opprivende","forsoning","samhold.og.enighet","handlekraft.og.beslutninger","tydelig.og.bestemtrettsak","leiren.i.Stilla","sultestreik","politiaksjonen","stortingets.vedtak","opprettelsen.av.Sametinget","Finnmarksloven","udemokratiske.protester","sivil.ulydighet","demonstrantene.opptrer.dårlig","ikke.voldelige","mediedekning","historisk.betydning","kunst.og.kultur","husker.eller.minnes","feilinformasjon","Konstruktiv.sivil.ulydighet","Manglende.utredning.om.konsekvenser","skeptisk.kraftprognose.motstand","meningsløs.kraftutbygging","Skeptisk.til.ulydighet","lov.og.orden","overdrevet.maktbruk.av.myndigheter.og.politi","fredelige.demonstranter","tydelig.og.bestemt","rettsak","arbeiderpartiet","gasskraftverk","neddemming.av.Masi","Kraftlinjer"
NA,"URN:NBN:no-nb_digavis_arbeidetsrett_null_null_20220124_116_10_1","arbeidetsrett","Røros","20220124","2022","sultestreiket i pro test mot at anleggsarbeidene ved Alta-Kautokeino-vassdraget ble gjenopptatt 1982 Aksjonen mot Altautbyg gingen",2022-01-24,0.48,0.96,0.97,0.33,0.29,0.21,0.5,0.2,0.26,0.15,0.7,0.94,0.15,0.63,0.61,0.56,0.9,0.34,0.34,0.75,0.7,0.45,0.52,0.79,0.11,0.45,0.72,0.76,0.54,0.87,0.71,0.73,0.9,0.07,0.03,0.26,0.57,0.62,0.97,0.08,0.28,0.13,0.18,0.74,0.9,0.63,0.2,0.27,0.45,0.31,0.68,0.62,0.48,0.64,0.69,0.74,0.53,0.2,0.68,0.06,0.35,0.42,0.61,0.1,0.13,0.43
NA,"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20220124_130_0_1","stavangeraftenblad","Stavanger","20220124","2022","sultestreiket i pro- test mot at anleggsarbeidene ved Alta-Kautokeino-vassdraget ble gjenopptatt. 1982 Aksjonen mot Alta- utbyggingen ble",2022-01-24,0.59,0.93,0.95,0.45,0.23,0.35,0.48,0.35,0.32,0.17,0.66,0.92,0.17,0.67,0.57,0.6,0.87,0.52,0.36,0.69,0.72,0.47,0.56,0.76,0.16,0.36,0.73,0.71,0.61,0.89,0.73,0.75,0.88,0.09,0.05,0.32,0.51,0.56,0.95,0.08,0.33,0.18,0.21,0.69,0.88,0.62,0.31,0.29,0.54,0.39,0.75,0.68,0.56,0.66,0.66,0.77,0.45,0.28,0.67,0.1,0.38,0.38,0.62,0.12,0.18,0.35
NA,"URN:NBN:no-nb_digavis_nyetroms_null_null_20220318_49_33_1","nyetroms","Moen","20220318","2022","sultestreiket utenfor Stortinget i 1979 i forbindelse med Alta-konflikten og som deltaker i sprengningsforsøket i Alta i 1982. Det",2022-03-18,0.28,0.7,0.94,0.31,0.13,0.18,0.39,0.12,0.14,0.09,0.71,0.94,0.09,0.41,0.28,0.26,0.68,0.19,0.4,0.71,0.44,0.26,0.38,0.59,0.08,0.16,0.5,0.69,0.51,0.78,0.67,0.64,0.94,0.01,0.02,0.18,0.43,0.2,0.97,0.03,0.15,0.03,0.16,0.63,0.86,0.45,0.19,0.2,0.69,0.17,0.9,0.49,0.37,0.37,0.3,0.3,0.27,0.19,0.54,0.02,0.3,0.34,0.59,0.06,0.14,0.23
NA,"URN:NBN:no-nb_digavis_sortrondelag_null_null_20221008_115_117_1","sortrondelag","Orkanger","20221008","2022","sultestreiket14 samer i telt foran Stortinget i protest mot Altautbyggingen. I1998 åpnet nye Oslo lufthavn, Gardermoen og Gardermobanen.",2022-10-08,0.83,0.89,0.96,0.47,0.3,0.13,0.28,0.07,0.12,0.13,0.62,0.95,0.06,0.46,0.53,0.55,0.78,0.41,0.1,0.68,0.45,0.21,0.17,0.71,0.04,0.42,0.63,0.64,0.25,0.82,0.35,0.4,0.72,0.09,0.02,0.7,0.3,0.54,0.9,0.02,0.48,0.07,0.09,0.62,0.83,0.27,0.24,0.26,0.44,0.16,0.62,0.28,0.39,0.23,0.47,0.57,0.46,0.18,0.35,0.04,0.23,0.25,0.22,0.09,0.3,0.09
NA,"URN:NBN:no-nb_digavis_hordaland_null_null_20221004_139_109_1","hordaland","Voss","20221004","2022","surra seg inn i kjetting, og hindra bygging av m.a. Alta-dammen. Raudt veit sikkert kvar deira ståstad var i den kampen.",2022-10-04,0.15,0.84,0.76,0.51,0.28,0.12,0.89,0.2,0.17,0.06,0.65,0.68,0.12,0.65,0.11,0.3,0.87,0.14,0.4,0.51,0.63,0.43,0.58,0.49,0.02,0.53,0.49,0.74,0.41,0.72,0.38,0.61,0.77,0.02,0.02,0.56,0.3,0.46,0.18,0.11,0.16,0.03,0.13,0.48,0.64,0.68,0.09,0.24,0.29,0.04,0.61,0.76,0.3,0.46,0.51,0.47,0.28,0.18,0.62,0,0.29,0.5,0.06,0.03,0.04,0.16
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20220818_78_190_1","vaartland","Oslo","20220818","2022","svartkledde konstablene kom for å fjerne demonstrerende samer under Alta-aksjonen i 1981. Det året fylte Marakatt-Labba 30 og hun lå",2022-08-18,0.89,0.76,0.92,0.54,0.18,0.21,0.45,0.08,0.45,0.05,0.45,0.93,0.85,0.58,0.2,0.49,0.96,0.22,0.25,0.83,0.54,0.51,0.46,0.89,0.04,0.27,0.67,0.57,0.52,0.83,0.43,0.74,0.88,0.02,0.03,0.71,0.58,0.72,0.34,0.87,0.12,0.09,0.18,0.7,0.77,0.79,0.09,0.39,0.49,0.18,0.71,0.56,0.18,0.45,0.34,0.54,0.46,0.29,0.8,0.01,0.38,0.44,0.21,0.05,0.55,0.17
NA,"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20220917_148_216_1","faedrelandsvennen","Kristiansand","20220917","2022","Syningen i Nesbyen. Elleve mann døde. ● 1979 – Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og ilagt",2022-09-17,0.39,0.66,0.91,0.32,0.22,0.19,0.23,0.12,0.28,0.06,0.27,0.95,0.21,0.64,0.28,0.37,0.98,0.23,0.39,0.67,0.68,0.6,0.57,0.78,0.27,0.29,0.67,0.59,0.41,0.67,0.32,0.54,0.84,0.02,0.02,0.58,0.28,0.85,0.29,0.33,0.17,0.14,0.25,0.69,0.76,0.55,0.03,0.29,0.46,0.15,0.61,0.47,0.14,0.35,0.39,0.47,0.35,0.28,0.74,0.01,0.24,0.58,0.38,0.07,0.38,0.27
NA,"URN:NBN:no-nb_digavis_sortrondelag_null_null_20220917_115_108_1","sortrondelag","Orkanger","20220917","2022","Syningen i Nesbyen. Elleve mann døde. G I 1979 under Alta-aksjonen: I Stilla ble 80 demonstranter fjernet med makt og",2022-09-17,0.32,0.69,0.89,0.26,0.16,0.24,0.17,0.13,0.34,0.08,0.26,0.93,0.27,0.57,0.31,0.42,0.96,0.21,0.37,0.59,0.65,0.64,0.44,0.72,0.25,0.28,0.52,0.57,0.34,0.66,0.36,0.5,0.86,0.02,0.01,0.57,0.3,0.79,0.28,0.35,0.12,0.2,0.2,0.68,0.68,0.61,0.02,0.32,0.48,0.13,0.64,0.5,0.09,0.42,0.44,0.52,0.31,0.22,0.78,0.01,0.23,0.42,0.36,0.07,0.31,0.35
NA,"URN:NBN:no-nb_digavis_itromso_null_null_20221121_124_271_1","itromso","Tromsø","20221121","2022","takknemlig for dem som kjempet for samiske rettigheter under Altaaksjonen. Nå skal hun være med å åpne TIFF utendørs. Programmet",2022-11-21,0.91,0.27,0.89,0.81,0.79,0.52,0.26,0.18,0.15,0.06,0.33,0.78,0.09,0.77,0.43,0.63,0.8,0.62,0.23,0.82,0.33,0.12,0.22,0.75,0.06,0.18,0.87,0.76,0.3,0.7,0.67,0.63,0.95,0.2,0.02,0.77,0.63,0.5,0.14,0.04,0.18,0.3,0.34,0.53,0.69,0.25,0.38,0.52,0.88,0.87,0.82,0.56,0.5,0.69,0.28,0.28,0.28,0.15,0.63,0.02,0.59,0.51,0.14,0.1,0.12,0.14
NA,"URN:NBN:no-nb_digavis_klassekampen_null_null_20220131_54_25_1","klassekampen","Oslo","20220131","2022","teatersider kan rettes til Sara Hegna Hammer: sarah@klassekampen.no Om Alta-aksjonen «Ellos eatnu! Nullpunkt» er tittelen på Det samiske nasjonalteatret",2022-01-31,0.7,0.78,0.79,0.39,0.15,0.1,0.17,0.12,0.14,0.07,0.32,0.65,0.09,0.58,0.37,0.41,0.71,0.54,0.23,0.51,0.63,0.49,0.19,0.75,0.18,0.22,0.56,0.7,0.5,0.7,0.6,0.65,0.86,0.08,0.09,0.6,0.54,0.56,0.16,0.05,0.17,0.21,0.09,0.7,0.73,0.44,0.3,0.3,0.69,0.77,0.62,0.59,0.43,0.62,0.42,0.55,0.51,0.12,0.54,0.04,0.35,0.4,0.09,0.1,0.29,0.15
NA,"URN:NBN:no-nb_digavis_morgenbladet_null_null_20220722_203_28_1","morgenbladet","Oslo","20220722","2022","tegninger, utklipp og tekstbrokker som blant annet viser til Alta-aksjonen, er videoarbeidene det mest eksplisitt politiske i utstillingen.",2022-07-22,0.26,0.59,0.78,0.1,0.09,0.24,0.6,0.05,0.04,0.1,0.44,0.56,0.09,0.16,0.13,0.19,0.4,0.04,0.13,0.42,0.49,0.11,0.31,0.49,0.12,0.16,0.38,0.28,0.14,0.39,0.28,0.33,0.7,0.01,0.01,0.48,0.65,0.59,0.05,0.04,0.09,0.07,0.1,0.48,0.61,0.18,0.1,0.22,0.39,0.06,0.29,0.21,0.15,0.25,0.24,0.41,0.42,0.16,0.48,0.01,0.26,0.14,0.17,0.01,0.16,0.05
NA,"URN:NBN:no-nb_digavis_kronstadposten_null_null_20220311_13_10_1","kronstadposten","Alta","20220311","2022","teltaksjonistene kunne følge med på trafikken til/fra Stilla under Altaaksjonen. Foto: Ola Røe. Har du gamle bilder liggende som du",2022-03-11,0.25,0.58,0.91,0.46,0.23,0.17,0.22,0.12,0.2,0.1,0.37,0.85,0.12,0.64,0.32,0.49,0.87,0.58,0.55,0.61,0.69,0.3,0.26,0.79,0.18,0.21,0.7,0.75,0.28,0.74,0.58,0.69,0.87,0.05,0.03,0.36,0.56,0.7,0.17,0.09,0.15,0.29,0.25,0.54,0.67,0.26,0.13,0.33,0.77,0.17,0.88,0.57,0.21,0.63,0.46,0.38,0.35,0.11,0.72,0.02,0.39,0.34,0.27,0.11,0.3,0.16
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20221114_54_133_1","altaposten","Alta","20221114","2022","tett innpå miljøverneren i forbindelse med sin bok om Altaaksjonen. Per Flatberg hadde lovet seg selv å aldri sette sin",2022-11-14,0.11,0.86,0.93,0.41,0.07,0.06,0.09,0.09,0.09,0.06,0.17,0.78,0.01,0.26,0.18,0.47,0.7,0.11,0.13,0.23,0.64,0.95,0.58,0.41,0.09,0.15,0.24,0.62,0.57,0.67,0.67,0.54,0.9,0.05,0.03,0.46,0.52,0.63,0.13,0.03,0.1,0.12,0.13,0.6,0.68,0.37,0.27,0.5,0.52,0.1,0.61,0.64,0.14,0.5,0.41,0.25,0.54,0.12,0.42,0.05,0.38,0.18,0.07,0.03,0.16,0.08
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20221104_54_129_1","altaposten","Alta","20221104","2022","tider. Det være seg heksebrenning, fornorskning, krig, okkupasjon, altasaken eller den aktuelle tvangssammenslåingen. Gang på gang har man",2022-11-04,0.1,0.25,0.13,0.13,0.04,0.03,0.08,0.11,0.09,0.07,0.19,0.12,0.03,0.17,0.03,0.13,0.72,0.03,0.01,0.22,0.06,0.01,0.02,0.14,0.02,0.13,0.11,0.3,0.11,0.09,0.24,0.17,0.46,0.02,0.01,0.09,0.09,0.49,0.03,0.05,0.07,0.1,0.09,0.05,0.05,0.06,0.02,0.05,0.48,0.01,0.65,0.16,0.02,0.13,0.04,0.04,0.14,0.02,0.16,0.01,0.04,0.15,0.06,0.02,0.3,0.02
NA,"URN:NBN:no-nb_digavis_nordlys_null_null_20221216_0_293_1","nordlys","Tromsø","20221216","2022","tidligere har omtalt, Ole Giæver-filmen «La elva leve», om Alta-aksjonen. I til- er veldig i Nordlys tiden kamp. Og, noe",2022-12-16,0.17,0.85,0.91,0.38,0.53,0.66,0.63,0.1,0.15,0.1,0.56,0.86,0.11,0.56,0.22,0.41,0.83,0.4,0.53,0.64,0.72,0.84,0.62,0.71,0.57,0.24,0.44,0.63,0.62,0.76,0.73,0.78,0.95,0.02,0.01,0.44,0.58,0.68,0.11,0.04,0.1,0.11,0.1,0.61,0.67,0.51,0.16,0.75,0.69,0.51,0.82,0.68,0.3,0.58,0.48,0.39,0.55,0.11,0.61,0.01,0.52,0.5,0.1,0.05,0.11,0.12
NA,"URN:NBN:no-nb_digavis_adresseavisen_null_null_20221118_256_269_1","adresseavisen","Trondheim","20221118","2022","til 1980, og som informasjonsleiar i Folkeaksjonen mot utbygginga av Alta- Kautokeinovassdraget var han helt sentral i kampen for",2022-11-18,0.76,0.9,0.92,0.71,0.43,0.42,0.63,0.3,0.38,0.18,0.58,0.72,0.27,0.72,0.58,0.75,0.87,0.56,0.57,0.76,0.82,0.63,0.61,0.83,0.56,0.37,0.8,0.74,0.53,0.7,0.58,0.65,0.83,0.22,0.22,0.85,0.65,0.44,0.39,0.15,0.21,0.5,0.38,0.28,0.6,0.48,0.35,0.48,0.76,0.33,0.89,0.53,0.55,0.64,0.39,0.43,0.31,0.44,0.72,0.06,0.61,0.57,0.62,0.14,0.26,0.48
NA,"URN:NBN:no-nb_digavis_glaamdalen_null_null_20220105_138_3_1","glaamdalen","Kongsvinger","20220105","2022","til 2009. Mange har fortsatt den harde striden om utbyggingen av Alta-vassdraget friskt i minne. Og nå kan det altså bli",2022-01-05,0.12,0.54,0.56,0.66,0.34,0.35,0.39,0.12,0.2,0.1,0.43,0.46,0.1,0.76,0.14,0.63,0.74,0.57,0.59,0.63,0.85,0.36,0.04,0.8,0.16,0.86,0.59,0.66,0.26,0.7,0.71,0.55,0.94,0.08,0.03,0.5,0.4,0.26,0.16,0.06,0.18,0.14,0.09,0.1,0.31,0.25,0.1,0.34,0.71,0.22,0.68,0.51,0.15,0.37,0.31,0.31,0.39,0.07,0.42,0.02,0.24,0.8,0.24,0.08,0.06,0.11
NA,"URN:NBN:no-nb_digavis_namdalsavisa_null_null_20220105_0_2_1","namdalsavisa","Namsos","20220105","2022","til 2009. Mange har fortsatt den harde striden om utbyggingen av Alta-vassdraget friskt i minne. Og nå kan det altså bli",2022-01-05,0.12,0.54,0.56,0.66,0.34,0.35,0.39,0.12,0.2,0.1,0.43,0.46,0.1,0.76,0.14,0.63,0.74,0.57,0.59,0.63,0.85,0.36,0.04,0.8,0.16,0.86,0.59,0.66,0.26,0.7,0.71,0.55,0.94,0.08,0.03,0.5,0.4,0.26,0.16,0.06,0.18,0.14,0.09,0.1,0.31,0.25,0.1,0.34,0.71,0.22,0.68,0.51,0.15,0.37,0.31,0.31,0.39,0.07,0.42,0.02,0.24,0.8,0.24,0.08,0.06,0.11
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20221114_54_133_1","altaposten","Alta","20221114","2022","til idylliske Canyon. Naturelskeren kjempet mot utbygging av Alta/Kautokeino-vassdraget da det stormet som verst. journalist Hanne Larsen kom",2022-11-14,0.26,0.94,0.88,0.38,0.34,0.33,0.16,0.1,0.15,0.07,0.18,0.74,0.06,0.44,0.22,0.52,0.69,0.21,0.36,0.57,0.84,0.88,0.44,0.65,0.33,0.5,0.65,0.71,0.29,0.82,0.55,0.57,0.81,0.07,0.07,0.59,0.29,0.27,0.22,0.07,0.24,0.16,0.17,0.42,0.69,0.23,0.11,0.48,0.53,0.4,0.69,0.47,0.42,0.56,0.55,0.53,0.32,0.08,0.44,0.01,0.25,0.35,0.1,0.12,0.12,0.15
NA,"URN:NBN:no-nb_digavis_agderposten_null_null_20221111_149_263_1","agderposten","Arendal","20221111","2022","til iFinnmark. «Sámiid ædnan» ble opprinnelig skrevet om Alta-saken for Hålogaland Teater. Hætta vokste opp i Masi i Kautokeino",2022-11-11,0.72,0.58,0.54,0.42,0.44,0.15,0.38,0.19,0.19,0.11,0.46,0.42,0.13,0.73,0.49,0.61,0.72,0.59,0.25,0.44,0.64,0.22,0.6,0.59,0.16,0.52,0.61,0.74,0.34,0.59,0.6,0.58,0.81,0.13,0.4,0.69,0.54,0.38,0.15,0.13,0.19,0.15,0.17,0.29,0.48,0.32,0.41,0.63,0.65,0.65,0.67,0.64,0.41,0.67,0.24,0.43,0.5,0.22,0.63,0.08,0.55,0.62,0.16,0.1,0.55,0.13
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20221111_78_263_1","vaartland","Oslo","20221111","2022","til iFinnmark. «Sámiid ædnan» ble opprinnelig skrevet om Alta-saken for Hålogaland Teater. Hætta vokste opp i Masi i Kautokeino",2022-11-11,0.72,0.58,0.54,0.42,0.44,0.15,0.38,0.19,0.19,0.11,0.46,0.42,0.13,0.73,0.49,0.61,0.72,0.59,0.25,0.44,0.64,0.22,0.6,0.59,0.16,0.52,0.61,0.74,0.34,0.59,0.6,0.58,0.81,0.13,0.4,0.69,0.54,0.38,0.15,0.13,0.19,0.15,0.17,0.29,0.48,0.32,0.41,0.63,0.65,0.65,0.67,0.64,0.41,0.67,0.24,0.43,0.5,0.22,0.63,0.08,0.55,0.62,0.16,0.1,0.55,0.13
NA,"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20221111_185_263_1","gudbrandsdolendagnin","Lillehammer","20221111","2022","til iFinnmark. «Sámiid ædnan» ble opprinnelig skrevet om Alta-saken for Hålogaland Teater. Hætta vokste opp i Masi i Kautokeino",2022-11-11,0.72,0.58,0.54,0.42,0.44,0.15,0.38,0.19,0.19,0.11,0.46,0.42,0.13,0.73,0.49,0.61,0.72,0.59,0.25,0.44,0.64,0.22,0.6,0.59,0.16,0.52,0.61,0.74,0.34,0.59,0.6,0.58,0.81,0.13,0.4,0.69,0.54,0.38,0.15,0.13,0.19,0.15,0.17,0.29,0.48,0.32,0.41,0.63,0.65,0.65,0.67,0.64,0.41,0.67,0.24,0.43,0.5,0.22,0.63,0.08,0.55,0.62,0.16,0.1,0.55,0.13
NA,"URN:NBN:no-nb_digavis_sognavis_null_null_20221011_0_118_1","sognavis","Leikanger","20221011","2022","Til og med Gro Harlem Brundtland har innrømt at Altautbygginga var feil. Men ho Signe var endå meir engasjert enn",2022-10-11,0.3,0.76,0.78,0.71,0.56,0.57,0.64,0.18,0.26,0.73,0.72,0.48,0.12,0.71,0.57,0.69,0.8,0.5,0.35,0.54,0.73,0.45,0.26,0.6,0.16,0.43,0.75,0.74,0.66,0.84,0.68,0.84,0.69,0.1,0.05,0.56,0.2,0.48,0.13,0.12,0.41,0.26,0.12,0.28,0.47,0.26,0.56,0.44,0.42,0.15,0.77,0.78,0.22,0.69,0.57,0.75,0.57,0.14,0.61,0.02,0.27,0.43,0.78,0.04,0.18,0.12
NA,"URN:NBN:no-nb_digavis_nyetroms_null_null_20221101_49_126_1","nyetroms","Moen","20221101","2022","til Stilla i Alta og protesterte mot utbygginga av Alta/Kautokeinovassdraget, et typisk engasjement for ham. n I Nye Troms synes",2022-11-01,0.36,0.95,0.97,0.21,0.2,0.13,0.45,0.07,0.13,0.04,0.53,0.96,0.09,0.44,0.13,0.24,0.67,0.15,0.2,0.55,0.76,0.66,0.23,0.68,0.08,0.5,0.64,0.57,0.33,0.64,0.23,0.53,0.72,0.03,0.02,0.69,0.82,0.55,0.22,0.07,0.16,0.04,0.1,0.34,0.83,0.35,0.13,0.14,0.61,0.08,0.87,0.51,0.6,0.38,0.7,0.57,0.29,0.17,0.45,0.02,0.72,0.53,0.61,0.07,0.1,0.1
NA,"URN:NBN:no-nb_digavis_innherredverdal_null_null_20220507_8_53_1","innherredverdal","Verdal","20220507","2022","tilbake mot fornorskningen, og særlig rundt utbyggingen av Alta-Kautokeino-vassdraget. Nå har både artister og publikum et mer åpent",2022-05-07,0.71,0.64,0.72,0.63,0.29,0.22,0.21,0.11,0.12,0.04,0.12,0.4,0.05,0.44,0.12,0.34,0.51,0.06,0.46,0.71,0.6,0.07,0.03,0.75,0.04,0.81,0.55,0.54,0.25,0.64,0.63,0.6,0.78,0.2,0.03,0.55,0.28,0.25,0.08,0.03,0.2,0.06,0.1,0.15,0.26,0.16,0.07,0.25,0.67,0.57,0.79,0.45,0.18,0.28,0.46,0.49,0.35,0.03,0.11,0.01,0.14,0.28,0.13,0.04,0.09,0.07
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20221112_78_264_1","vaartland","Oslo","20221112","2022","tilhøre et levende folk. Få år tidligere hadde kampen om Alta-vassdraget styrket mange samers selvbevissthet, og storsamfunnets oppmerksomhet",2022-11-12,0.86,0.51,0.57,0.28,0.06,0.1,0.13,0.05,0.06,0.02,0.06,0.27,0.02,0.5,0.08,0.46,0.43,0.11,0.25,0.47,0.61,0.12,0.49,0.28,0.03,0.24,0.64,0.53,0.11,0.3,0.27,0.28,0.58,0.03,0.2,0.69,0.52,0.15,0.03,0.02,0.09,0.11,0.02,0.04,0.2,0.06,0.04,0.54,0.81,0.04,0.72,0.36,0.11,0.16,0.19,0.08,0.24,0.02,0.09,0.01,0.53,0.69,0.03,0.02,0.1,0.02
NA,"URN:NBN:no-nb_digavis_sognavis_null_null_20221011_0_118_1","sognavis","Leikanger","20221011","2022","ting for å eigentleg ikkje gje- fram umiddel- stor før Altaaksjonen, måtte Oddbjørn Nokon måtte jo passa han, og Signe Foto:",2022-10-11,0.37,0.67,0.76,0.68,0.23,0.23,0.3,0.23,0.35,0.16,0.68,0.75,0.29,0.76,0.62,0.63,0.87,0.35,0.17,0.55,0.78,0.27,0.47,0.73,0.35,0.31,0.69,0.86,0.73,0.8,0.7,0.76,0.84,0.21,0.11,0.53,0.18,0.63,0.22,0.18,0.18,0.4,0.36,0.4,0.67,0.66,0.25,0.19,0.25,0.21,0.69,0.86,0.2,0.72,0.41,0.47,0.67,0.24,0.61,0.1,0.09,0.45,0.46,0.18,0.41,0.3
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20221021_78_245_1","vaartland","Oslo","20221021","2022","Tittelen er en tydelig hommage til slagordet for Alta­aksjonen, «La elva leve!», og forsiden levner ingen tvil: Her står",2022-10-21,0.06,0.62,0.82,0.34,0.11,0.13,0.24,0.07,0.1,0.03,0.14,0.61,0.02,0.44,0.12,0.3,0.58,0.2,0.23,0.06,0.46,0.7,0.92,0.17,0.26,0.08,0.19,0.3,0.2,0.09,0.29,0.25,0.63,0.08,0.15,0.49,0.72,0.22,0.03,0.03,0.08,0.05,0.05,0.17,0.58,0.06,0.21,0.2,0.59,0.08,0.67,0.25,0.33,0.25,0.25,0.1,0.25,0.01,0.08,0.02,0.85,0.13,0.07,0.02,0.02,0.05
NA,"URN:NBN:no-nb_digavis_klassekampen_null_null_20220131_54_25_1","klassekampen","Oslo","20220131","2022","tittelen på Det samiske nasjonalteatret Beaivváš’ forestilling om Alta-aksjonen 1979–1982. Forestillingen, som beskrives som et dokudrama, tar",2022-01-31,0.71,0.79,0.93,0.24,0.58,0.62,0.21,0.1,0.16,0.08,0.59,0.75,0.13,0.65,0.35,0.55,0.79,0.46,0.17,0.65,0.69,0.24,0.12,0.87,0.16,0.12,0.48,0.61,0.34,0.5,0.64,0.63,0.94,0.03,0.03,0.61,0.59,0.43,0.07,0.09,0.11,0.06,0.11,0.59,0.72,0.35,0.31,0.32,0.81,0.54,0.79,0.58,0.24,0.59,0.41,0.38,0.47,0.11,0.57,0.02,0.33,0.44,0.15,0.09,0.09,0.14
NA,"URN:NBN:no-nb_digavis_nordlys_null_null_20220211_0_35_1","nordlys","Tromsø","20220211","2022","Tomasjord DEBATT l Moderne samepolitikk, med utspring i Altasaken, er dårlig egnet for å løse dagens utfordringer i",2022-02-11,0.9,0.75,0.5,0.32,0.11,0.12,0.58,0.18,0.13,0.08,0.3,0.52,0.07,0.53,0.19,0.31,0.63,0.11,0.23,0.74,0.66,0.16,0.41,0.9,0.36,0.49,0.68,0.87,0.61,0.79,0.67,0.82,0.85,0.13,0.03,0.43,0.26,0.65,0.09,0.1,0.2,0.14,0.15,0.49,0.28,0.52,0.15,0.15,0.29,0.06,0.54,0.66,0.05,0.56,0.27,0.5,0.48,0.1,0.67,0.01,0.2,0.2,0.11,0.03,0.46,0.05
NA,"URN:NBN:no-nb_digavis_andoyposten_null_null_20220114_44_4_1","andoyposten","Andenes","20220114","2022","Tønnes og Tony. 14. januar fjerner politiet demonstranter i Alta-konflikten. 532 personer ble innbrakt. Marked/annonse MARKEDSSJEF Stina H.",2022-01-14,0.38,0.81,0.89,0.61,0.6,0.27,0.46,0.2,0.3,0.15,0.59,0.91,0.94,0.69,0.31,0.62,0.97,0.59,0.38,0.6,0.68,0.57,0.64,0.7,0.29,0.51,0.64,0.66,0.55,0.78,0.65,0.69,0.79,0.15,0.07,0.74,0.49,0.66,0.27,0.92,0.38,0.2,0.53,0.68,0.7,0.63,0.25,0.45,0.49,0.27,0.61,0.59,0.28,0.63,0.49,0.57,0.53,0.57,0.77,0.04,0.41,0.58,0.48,0.18,0.45,0.25
NA,"URN:NBN:no-nb_digavis_ruijankaiku_null_null_20220131_28_1_1","ruijankaiku","Alta","20220131","2022","traumatiserte barn og foreldre deres. Altasaken og samisk revitalisering Stubberud beskrev Altasaken som det neste viktige skillet for",2022-01-31,0.22,0.69,0.61,0.28,0.02,0.03,0.21,0.19,0.12,0.02,0.12,0.49,0.02,0.56,0.23,0.22,0.67,0.05,0.33,0.73,0.42,0.01,0.49,0.63,0.04,0.6,0.56,0.77,0.23,0.83,0.8,0.61,0.97,0.09,0.02,0.35,0.44,0.65,0.06,0.24,0.32,0.18,0.15,0.52,0.41,0.46,0.02,0.14,0.67,0.01,0.65,0.32,0.03,0.45,0.44,0.54,0.44,0.07,0.66,0.01,0.17,0.5,0.09,0.01,0.49,0.04
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20220905_54_103_1","altaposten","Alta","20220905","2022","Tverrelvdalen og opp mot Jotka Stedene fikk sine navn under Alta-aksjonen, protestaksjonen som varte fra arbeidet startet med byggingen",2022-09-05,0.14,0.94,0.98,0.3,0.13,0.11,0.09,0.05,0.14,0.03,0.12,0.95,0.07,0.23,0.31,0.21,0.75,0.07,0.32,0.47,0.49,0.24,0.21,0.64,0.04,0.22,0.41,0.42,0.24,0.56,0.27,0.52,0.9,0.02,0.01,0.11,0.26,0.11,0.09,0.04,0.02,0.06,0.04,0.4,0.66,0.34,0.05,0.21,0.48,0.06,0.65,0.41,0.2,0.29,0.39,0.32,0.34,0.04,0.36,0.01,0.19,0.13,0.12,0.05,0.04,0.09
