"dhlabid","urn","title","city","timestamp","year","conc","date","samesaken","Alta.samfunnet.er.i.mot.utbygging","protestbevegelse","at.et.møte.blir.arrangert","tv.program","produksjon.av.film","partipolitikk","kommunestyret","domstoler","regjeringen","myndigheter","demonstranter","politiet","saksbehandling.og.juridiske.prosesser","bygging.av.vei.og.anleggsvirksomhet","undersøkelser.og.utredning","arrestasjoner.og.bruk.av.tvangsmidler","økonomisk.og.næringsmessig.nytte","må.ha.kraft.og.strøm","konflikt.mellom.samer.og.nordmenn","rettigheter.til.land.og.ressurser","natur.og.miljø","vern.av.vassdrag","trussel.mot.samisk.kultur.og.næring","trussel.mot.laksefiske","Alta.kautokeinovassdraget.bør.bygges.ut","samiske.særrettigheter","utsatt.og.usikkerhet","unødvendig","splittelse.og.uenighet","vanskelig.å.snakke.om","urettferdig","opprivende","forsoning","samhold.og.enighet","handlekraft.og.beslutninger","tydelig.og.bestemtrettsak","leiren.i.Stilla","sultestreik","politiaksjonen","stortingets.vedtak","opprettelsen.av.Sametinget","Finnmarksloven","udemokratiske.protester","sivil.ulydighet","demonstrantene.opptrer.dårlig","ikke.voldelige","mediedekning","historisk.betydning","kunst.og.kultur","husker.eller.minnes","feilinformasjon","Konstruktiv.sivil.ulydighet","Manglende.utredning.om.konsekvenser","skeptisk.kraftprognose.motstand","meningsløs.kraftutbygging","Skeptisk.til.ulydighet","lov.og.orden","overdrevet.maktbruk.av.myndigheter.og.politi","fredelige.demonstranter","tydelig.og.bestemt","rettsak","arbeiderpartiet","gasskraftverk","neddemming.av.Masi","Kraftlinjer"
NA,"URN:NBN:no-nb_digavis_sagat_null_null_20190305_63_44_1","sagat","Lakselv","20190305","2019","samiske aktivister sultestreiket foran Stortinget som del av Altaaksjonen. «La elva leve» var slagordet, men saken dreide seg",2019-03-05,0.87,0.76,0.9,0.3,0.11,0.08,0.63,0.08,0.16,0.12,0.51,0.86,0.03,0.49,0.19,0.2,0.57,0.04,0.42,0.79,0.61,0.85,0.93,0.68,0.58,0.32,0.78,0.64,0.57,0.79,0.73,0.74,0.87,0.09,0.03,0.27,0.26,0.44,0.95,0.05,0.5,0.22,0.17,0.74,0.86,0.45,0.34,0.19,0.31,0.03,0.53,0.82,0.36,0.44,0.52,0.52,0.52,0.22,0.51,0.02,0.17,0.36,0.21,0.05,0.22,0.11
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190315_51_32_1","altaposten","Alta","20190315","2019","samiske interesser og næringsinteresser i forbindelse med Alta-saken. Fondets stiftere var Kåre Holt, Ebba Haslund, Ulf Thomassen,",2019-03-15,0.85,0.34,0.42,0.54,0.35,0.32,0.2,0.15,0.17,0.1,0.17,0.2,0.13,0.54,0.28,0.57,0.5,0.73,0.2,0.53,0.69,0.2,0.27,0.93,0.11,0.22,0.78,0.67,0.23,0.51,0.64,0.55,0.53,0.16,0.2,0.65,0.31,0.48,0.19,0.13,0.16,0.34,0.14,0.17,0.3,0.37,0.4,0.33,0.55,0.15,0.54,0.59,0.25,0.53,0.13,0.16,0.27,0.17,0.59,0.04,0.35,0.38,0.14,0.08,0.29,0.13
NA,"URN:NBN:no-nb_digavis_fiskeribladettjue_null_null_20190220_12_22_1","fiskeribladettjue","Bergen","20190220","2019","samlet seg i Alta for å demonstrere mot utbyggingen av Alta-Kautokeinovassdraget på slutten av 70 -ta l let og beg",2019-02-20,0.84,0.98,0.97,0.85,0.2,0.4,0.44,0.19,0.2,0.07,0.64,0.98,0.18,0.74,0.24,0.62,0.89,0.29,0.36,0.8,0.82,0.62,0.21,0.82,0.28,0.32,0.81,0.6,0.46,0.51,0.53,0.8,0.88,0.03,0.31,0.71,0.6,0.75,0.39,0.26,0.4,0.35,0.23,0.61,0.83,0.41,0.08,0.55,0.77,0.2,0.81,0.63,0.64,0.5,0.7,0.86,0.46,0.2,0.68,0.01,0.41,0.63,0.59,0.12,0.09,0.16
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190301_51_26_1","altaposten","Alta","20190301","2019","sammenheng og at undersøkelsene i Sautso-området bekreftet at Alta-Kautokeino-vassdraget var landets mest verdifulle vassdrag, botanisk sett. Flatberg",2019-03-01,0.51,0.26,0.53,0.57,0.32,0.25,0.18,0.27,0.24,0.23,0.26,0.49,0.15,0.49,0.35,0.87,0.66,0.1,0.24,0.39,0.72,0.71,0.59,0.37,0.2,0.12,0.62,0.62,0.32,0.24,0.61,0.53,0.51,0.32,0.69,0.68,0.5,0.23,0.24,0.2,0.24,0.26,0.26,0.36,0.43,0.5,0.59,0.31,0.22,0.13,0.61,0.48,0.38,0.39,0.21,0.18,0.48,0.16,0.6,0.2,0.56,0.31,0.21,0.1,0.18,0.11
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20190327_75_73_1","vaartland","Oslo","20190327","2019","samtidig med heftige demonstrasjoner i Alta mot at Alta- Kautokeinovassdraget skulle reguleres. Ikke glemmes. Stortingsrepresentantene Kari",2019-03-27,0.46,0.97,0.98,0.49,0.19,0.37,0.32,0.13,0.17,0.07,0.6,0.98,0.12,0.66,0.19,0.37,0.78,0.33,0.45,0.72,0.78,0.49,0.65,0.67,0.24,0.51,0.6,0.67,0.3,0.76,0.5,0.63,0.91,0.03,0.01,0.29,0.55,0.57,0.16,0.12,0.43,0.13,0.16,0.7,0.64,0.45,0.01,0.26,0.68,0.17,0.74,0.41,0.13,0.37,0.76,0.41,0.31,0.19,0.31,0,0.24,0.3,0.29,0.07,0.11,0.17
NA,"URN:NBN:no-nb_digavis_fremover_null_null_20190327_117_49_1","fremover","Narvik","20190327","2019","samtidig med heftige demonstrasjoner i Alta mot at Alta- Kautokeinovassdraget skulle reguleres. Stortingsrepresentantene Kari Elisabeth Kaski og",2019-03-27,0.51,0.97,0.98,0.54,0.27,0.38,0.47,0.15,0.32,0.11,0.66,0.98,0.15,0.77,0.32,0.58,0.81,0.67,0.52,0.71,0.82,0.61,0.61,0.74,0.32,0.49,0.7,0.73,0.44,0.83,0.54,0.71,0.88,0.07,0.01,0.36,0.51,0.56,0.18,0.13,0.31,0.19,0.22,0.72,0.67,0.35,0.01,0.4,0.59,0.26,0.73,0.69,0.1,0.68,0.68,0.41,0.37,0.23,0.43,0,0.24,0.39,0.33,0.13,0.09,0.29
NA,"URN:NBN:no-nb_digavis_klassekampen_null_null_20190326_51_72_1","klassekampen","Oslo","20190326","2019","samtidig med heftige demonstrasjoner i Alta mot at Alta-Kautokeinovassdraget skulle reguleres. Protestene førte til stor oppmerksomhet",2019-03-26,0.39,0.96,0.98,0.36,0.13,0.17,0.2,0.09,0.13,0.05,0.44,0.98,0.07,0.56,0.14,0.37,0.63,0.22,0.55,0.66,0.76,0.69,0.61,0.71,0.2,0.52,0.64,0.57,0.39,0.7,0.52,0.65,0.94,0.02,0.01,0.42,0.5,0.51,0.08,0.1,0.1,0.04,0.11,0.55,0.71,0.37,0.01,0.81,0.44,0.1,0.55,0.44,0.18,0.43,0.63,0.5,0.47,0.14,0.31,0,0.22,0.17,0.32,0.03,0.06,0.14
NA,"URN:NBN:no-nb_digavis_itromso_null_null_20190206_121_31_1","itromso","Tromsø","20190206","2019","sårene fortsatt ikke har grodd ordentlig. Konflikten rundt utbyggingen av Alta- Kautokeinovassdraget skapte senere et voldsomt engasjement på",2019-02-06,0.32,0.45,0.64,0.32,0.11,0.14,0.16,0.03,0.1,0.02,0.15,0.37,0.04,0.38,0.08,0.3,0.54,0.16,0.42,0.53,0.76,0.31,0.03,0.74,0.07,0.57,0.61,0.67,0.26,0.87,0.65,0.57,0.95,0.02,0.01,0.17,0.16,0.13,0.08,0.02,0.07,0.03,0.02,0.15,0.2,0.09,0.03,0.16,0.23,0.09,0.65,0.4,0.03,0.31,0.21,0.33,0.2,0.04,0.33,0,0.04,0.29,0.12,0.01,0.07,0.05
NA,"URN:NBN:no-nb_digavis_vaartland_null_null_20191011_75_236_1","vaartland","Oslo","20191011","2019","satte opp plakater om at de sultestreiket mot utbyggingen av Alta-vassdraget. Fire dager seinere, på dagen 40 år siden i",2019-10-11,0.2,0.98,0.96,0.42,0.16,0.13,0.28,0.1,0.14,0.05,0.56,0.94,0.07,0.59,0.18,0.43,0.83,0.45,0.29,0.68,0.66,0.55,0.24,0.73,0.09,0.52,0.71,0.83,0.5,0.82,0.66,0.8,0.87,0.02,0.02,0.39,0.45,0.58,0.97,0.07,0.24,0.1,0.14,0.69,0.86,0.53,0.17,0.42,0.74,0.17,0.84,0.72,0.41,0.51,0.66,0.8,0.59,0.06,0.62,0.03,0.23,0.38,0.43,0.07,0.08,0.12
NA,"URN:NBN:no-nb_digavis_aftenposten_null_null_20191229_160_334_1","aftenposten","Oslo","20191229","2019","Sautso i elven Alta. Folkeaksjonen mot utbygging av Alta/Kautokeino-vassdraget ble etablert. Laksefiskere, naturvernere og samer skapte sammen",2019-12-29,0.9,0.98,0.98,0.86,0.14,0.26,0.24,0.1,0.17,0.05,0.13,0.9,0.06,0.57,0.34,0.47,0.7,0.42,0.45,0.42,0.87,0.95,0.84,0.86,0.75,0.31,0.74,0.63,0.45,0.01,0.55,0.47,0.76,0.29,0.82,0.86,0.65,0.34,0.2,0.04,0.15,0.12,0.12,0.18,0.7,0.1,0.2,0.16,0.53,0.18,0.66,0.44,0.59,0.38,0.75,0.55,0.55,0.1,0.22,0.02,0.34,0.21,0.11,0.05,0.1,0.12
NA,"URN:NBN:no-nb_digavis_verdensgang_null_null_20190917_0_245_1","verdensgang","Oslo","20190917","2019","Scann qr-koden med telefonen din for å gå til butikk.vg.no Alta-aksjonen Folke Bernadotte Foto: TT NYHETSBYRÅN Jan P. Syse SCANPIX",2019-09-17,0.32,0.72,0.81,0.61,0.36,0.32,0.29,0.16,0.38,0.37,0.64,0.66,0.13,0.63,0.33,0.56,0.75,0.46,0.21,0.52,0.54,0.28,0.5,0.69,0.36,0.35,0.62,0.74,0.5,0.6,0.52,0.65,0.77,0.59,0.34,0.79,0.55,0.61,0.15,0.07,0.31,0.3,0.28,0.53,0.56,0.43,0.48,0.64,0.72,0.31,0.75,0.57,0.45,0.65,0.36,0.46,0.5,0.24,0.63,0.15,0.37,0.51,0.12,0.12,0.19,0.18
NA,"URN:NBN:no-nb_digavis_fosnafolket_null_null_20191015_56_80_1","fosnafolket","Brekstad","20191015","2019","Score selger til Platina i USA. Norsk historie 1979 – Alta-aksjonen; Ap-regjeringen lover å utsette utbyggingen av Alta-vassdraget.",2019-10-15,0.3,0.86,0.87,0.39,0.69,0.52,0.9,0.32,0.3,0.86,0.88,0.82,0.18,0.74,0.31,0.56,0.87,0.59,0.59,0.73,0.61,0.49,0.35,0.74,0.13,0.74,0.73,0.82,0.55,0.78,0.46,0.6,0.85,0.04,0.06,0.69,0.56,0.54,0.17,0.15,0.6,0.14,0.16,0.59,0.62,0.44,0.29,0.47,0.84,0.26,0.63,0.65,0.42,0.56,0.6,0.57,0.42,0.27,0.61,0.03,0.51,0.37,0.96,0.12,0.15,0.2
NA,"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20190220_130_43_1","dagensnaeringsliv","Oslo","20190220","2019","seg fast når anleggsarbeidet starter opp neste år. Som i Alta-saken handler det om konflikten mellom industriut- vikling på den",2019-02-20,0.02,0.69,0.12,0.09,0.02,0.01,0.12,0.02,0.02,0.02,0.09,0.08,0,0.11,0.12,0.33,0.19,0.09,0.05,0.03,0.08,0.01,0.01,0.15,0.01,0.27,0.05,0.5,0.13,0.66,0.44,0.27,0.82,0,0,0.04,0.18,0.14,0.02,0.01,0.04,0.01,0.04,0.01,0.03,0.04,0.01,0.03,0.07,0.01,0.17,0.1,0.01,0.1,0.16,0.12,0.12,0,0.02,0,0.1,0.13,0.02,0.02,0.04,0.09
NA,"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20190220_130_43_1","dagensnaeringsliv","Oslo","20190220","2019","seg fast når anleggsarbeidet starter opp neste år. Som i Alta-saken handler det om konflikten mellom industriutvikling på den",2019-02-20,0.03,0.5,0.11,0.12,0.03,0.01,0.11,0.03,0.03,0.02,0.13,0.08,0.01,0.1,0.14,0.12,0.22,0.09,0.03,0.07,0.09,0.01,0.01,0.21,0.01,0.24,0.09,0.57,0.14,0.67,0.53,0.32,0.83,0,0,0.04,0.17,0.14,0.02,0.01,0.03,0.01,0.06,0.02,0.02,0.03,0.02,0.03,0.07,0.01,0.21,0.13,0.01,0.09,0.13,0.03,0.11,0.01,0.03,0,0.11,0.16,0.02,0.02,0.03,0.08
NA,"URN:NBN:no-nb_digavis_byavisadrammen_null_null_20190522_11_20_1","byavisadrammen","Drammen","20190522","2019","seg likegyldig – til vindkraftutbyggingen «Alle» har hørt om Alta-utbyggingen, også de ferskeste blant oss. Naturinngrepet i Finnmark har",2019-05-22,0.13,0.68,0.25,0.56,0.22,0.18,0.28,0.12,0.13,0.15,0.54,0.28,0.06,0.31,0.15,0.56,0.6,0.12,0.31,0.53,0.86,0.87,0.06,0.79,0.03,0.62,0.59,0.58,0.58,0.71,0.6,0.54,0.59,0.08,0.08,0.14,0.17,0.44,0.12,0.05,0.14,0.11,0.08,0.24,0.3,0.39,0.42,0.64,0.44,0.12,0.81,0.78,0.11,0.68,0.51,0.42,0.65,0.02,0.4,0.02,0.09,0.13,0.21,0.01,0.35,0.15
NA,"URN:NBN:no-nb_digavis_lokalavisatrysilengerdal_null_null_20190207_15_6_1","lokalavisatrysilengerdal","Trysil","20190207","2019","seg likegyldig til vindkraftutbyggingen «Alle» har hørt om Alta-utbyggingen, også de ferskeste blant oss. Naturinngrepet i Finnmark har",2019-02-07,0.11,0.65,0.33,0.56,0.19,0.18,0.24,0.1,0.1,0.11,0.45,0.28,0.05,0.27,0.16,0.49,0.58,0.11,0.34,0.53,0.87,0.88,0.06,0.79,0.02,0.59,0.57,0.55,0.54,0.69,0.51,0.51,0.57,0.05,0.07,0.16,0.19,0.45,0.12,0.05,0.14,0.1,0.08,0.21,0.3,0.34,0.37,0.61,0.45,0.12,0.75,0.79,0.12,0.68,0.62,0.4,0.67,0.02,0.41,0.02,0.12,0.12,0.22,0.01,0.35,0.16
NA,"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","klassekampen","Oslo","20191116","2019","seier i tapet GIR RÅD: Alfred Nilsen (87) ledet Alta-aksjonen. Han ber dagens miljøvernere om ikke å la seg lure",2019-11-16,0.27,0.71,0.83,0.42,0.26,0.2,0.27,0.11,0.23,0.1,0.5,0.7,0.05,0.57,0.27,0.5,0.71,0.14,0.33,0.43,0.72,0.86,0.58,0.65,0.39,0.38,0.64,0.76,0.82,0.25,0.66,0.77,0.69,0.19,0.12,0.7,0.26,0.64,0.16,0.07,0.24,0.11,0.22,0.54,0.68,0.65,0.36,0.43,0.51,0.1,0.62,0.81,0.26,0.71,0.59,0.71,0.7,0.21,0.67,0.06,0.29,0.5,0.2,0.08,0.4,0.25
NA,"URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20191015_145_239_1","faedrelandsvennen","Kristiansand","20191015","2019","selger til Platina i USA. Norsk historie: ● 1979 – Alta-aksjonen; Ap-regjeringen lover å utsette utbyggingen av Alta-vassdraget.",2019-10-15,0.41,0.86,0.88,0.4,0.52,0.39,0.91,0.26,0.23,0.84,0.89,0.84,0.16,0.77,0.25,0.56,0.86,0.5,0.56,0.77,0.71,0.46,0.31,0.77,0.11,0.72,0.64,0.79,0.53,0.76,0.48,0.66,0.85,0.03,0.04,0.74,0.49,0.57,0.16,0.16,0.53,0.13,0.15,0.58,0.66,0.43,0.22,0.52,0.83,0.22,0.7,0.64,0.34,0.5,0.51,0.6,0.43,0.22,0.64,0.03,0.27,0.38,0.95,0.12,0.14,0.16
NA,"URN:NBN:no-nb_digavis_glaamdalen_null_null_20190406_135_82_1","glaamdalen","Kongsvinger","20190406","2019","Selv meldte jeg meg inn i Unge Venstre i 1980 p.g.a. Alta-saken. Bondevik I-regjeringen, med Venstres Guro Fjellanger som",2019-04-06,0.33,0.66,0.67,0.62,0.27,0.43,0.92,0.21,0.36,0.95,0.91,0.54,0.19,0.85,0.56,0.67,0.83,0.63,0.46,0.69,0.8,0.63,0.83,0.82,0.51,0.54,0.74,0.76,0.45,0.7,0.54,0.64,0.79,0.29,0.34,0.75,0.63,0.67,0.27,0.12,0.51,0.23,0.38,0.35,0.62,0.3,0.5,0.47,0.67,0.31,0.84,0.58,0.5,0.57,0.37,0.62,0.47,0.48,0.7,0.04,0.53,0.64,0.01,0.14,0.47,0.24
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190925_51_110_1","altaposten","Alta","20190925","2019","Selv om det ble jobbet i kulissene allerede før Altasaken, var det først med det enorme mediefokuset under Alta-aksjonen",2019-09-25,0.17,0.58,0.69,0.54,0.4,0.24,0.27,0.11,0.24,0.05,0.26,0.54,0.14,0.58,0.28,0.64,0.71,0.3,0.07,0.44,0.39,0.15,0.42,0.41,0.08,0.22,0.38,0.67,0.22,0.38,0.38,0.42,0.75,0.09,0.05,0.27,0.1,0.48,0.13,0.11,0.06,0.13,0.08,0.1,0.28,0.12,0.18,0.95,0.56,0.13,0.69,0.37,0.13,0.19,0.16,0.18,0.3,0.1,0.31,0.01,0.03,0.4,0.27,0.04,0.17,0.12
NA,"URN:NBN:no-nb_digavis_sagat_null_null_20190906_63_169_1","sagat","Lakselv","20190906","2019","selveste sameloven. Og vi tror heller ikke at demonstrantene i Stilla i hine hårde dager klarte å se for seg et",2019-09-06,0.95,0.6,0.68,0.2,0.07,0.12,0.15,0.07,0.15,0.03,0.12,0.93,0.03,0.77,0.14,0.24,0.77,0.09,0.04,0.6,0.26,0.04,0.04,0.67,0.02,0.08,0.81,0.58,0.43,0.69,0.51,0.55,0.66,0.04,0.06,0.22,0.53,0.92,0.12,0.03,0.17,0.65,0.73,0.43,0.37,0.48,0.02,0.07,0.44,0.02,0.67,0.7,0.11,0.55,0.13,0.06,0.47,0.21,0.37,0.02,0.22,0.23,0.02,0.01,0.19,0.02
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20191023_51_122_1","altaposten","Alta","20191023","2019","sendes det ut en takk til alle som bidro. – TV-aksjonen i Alta takker alle bøssebærerne for en fantastisk innsats på",2019-10-23,0.3,0.3,0.41,0.56,0.68,0.33,0.08,0.07,0.19,0.05,0.17,0.15,0.05,0.61,0.54,0.57,0.65,0.56,0.2,0.25,0.68,0.22,0.26,0.59,0.38,0.3,0.59,0.63,0.04,0.1,0.3,0.08,0.11,0.33,0.67,0.7,0.45,0.26,0.19,0.09,0.19,0.33,0.37,0.1,0.24,0.01,0.6,0.19,0.41,0.28,0.69,0.17,0.44,0.51,0.47,0.11,0.31,0.21,0.41,0.06,0.37,0.27,0.18,0.23,0.13,0.21
NA,"URN:NBN:no-nb_digavis_nordlys_null_null_20191205_0_283_1","nordlys","Tromsø","20191205","2019","senere bragte de samme spørsmålene på banen igjen. Alta-Kautokeino utbyggingen var med andre ord den hendelsen som fikk AP",2019-12-05,0.57,0.26,0.64,0.06,0.12,0.13,0.72,0.14,0.11,0.19,0.53,0.26,0.04,0.42,0.19,0.53,0.44,0.21,0.38,0.51,0.57,0.14,0.1,0.64,0.05,0.55,0.61,0.8,0.23,0.5,0.41,0.43,0.76,0.05,0.02,0.54,0.35,0.21,0.04,0.02,0.24,0.02,0.05,0.19,0.21,0.07,0.1,0.27,0.65,0.07,0.59,0.44,0.06,0.44,0.41,0.4,0.36,0.08,0.35,0.01,0.14,0.19,0.91,0.02,0.09,0.05
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190301_51_26_1","altaposten","Alta","20190301","2019","sentrale skikkelser, som på ulikt vis ble berørt av Alta-utbyggingen, gir nettutstillingen et interessant og spennende innblikk i",2019-03-01,0.07,0.12,0.36,0.14,0.05,0.03,0.09,0.06,0.03,0.02,0.35,0.27,0.02,0.26,0.05,0.17,0.18,0.07,0.1,0.24,0.19,0.02,0.02,0.55,0.01,0.16,0.25,0.63,0.1,0.45,0.22,0.18,0.65,0.02,0.01,0.83,0.24,0.2,0.01,0.01,0.1,0.02,0.01,0.04,0.13,0.06,0.02,0.07,0.79,0.03,0.46,0.07,0.06,0.09,0.21,0.09,0.09,0.02,0.12,0,0.09,0.09,0.13,0.01,0.05,0.01
NA,"URN:NBN:no-nb_digavis_kronstadposten_null_null_20190920_10_36_1","kronstadposten","Alta","20190920","2019","september 2019 og nord- Ingeniører. Campus Alta testing i Alta-saka. Barila. i nord. UiT Campus Alta forskning ved lege- er",2019-09-20,0.16,0.54,0.47,0.68,0.19,0.14,0.36,0.34,0.27,0.28,0.27,0.34,0.07,0.53,0.22,0.74,0.69,0.49,0.33,0.63,0.55,0.1,0.48,0.59,0.57,0.66,0.5,0.75,0.48,0.71,0.62,0.57,0.69,0.28,0.3,0.75,0.64,0.63,0.13,0.27,0.31,0.2,0.48,0.3,0.32,0.4,0.4,0.53,0.42,0.08,0.58,0.59,0.25,0.56,0.26,0.42,0.48,0.16,0.45,0.1,0.47,0.69,0.12,0.17,0.2,0.15
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190913_51_105_1","altaposten","Alta","20190913","2019","september kl. 20:00 - 21:30 Nullpunktet - 40 år sidan Alta-saka. Sted: Barila 25. september kl. 18:00 - 20:00 Rask",2019-09-13,0.12,0.49,0.53,0.65,0.55,0.3,0.26,0.19,0.3,0.22,0.55,0.41,0.26,0.65,0.58,0.57,0.69,0.51,0.27,0.28,0.52,0.19,0.27,0.47,0.26,0.34,0.4,0.54,0.54,0.63,0.5,0.62,0.59,0.27,0.19,0.52,0.3,0.37,0.14,0.2,0.34,0.19,0.27,0.22,0.53,0.22,0.52,0.44,0.55,0.27,0.69,0.59,0.28,0.62,0.26,0.43,0.49,0.24,0.53,0.07,0.45,0.54,0.27,0.16,0.16,0.21
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190920_51_108_1","altaposten","Alta","20190920","2019","september kl. 20:00 - 21:30 Nullpunktet - 40 år sidan Alta-saka. Sted: Barila 25. september kl. 18:00 - 20:00 Rask",2019-09-20,0.12,0.49,0.53,0.65,0.55,0.3,0.26,0.19,0.3,0.22,0.55,0.41,0.26,0.65,0.58,0.57,0.69,0.51,0.27,0.28,0.52,0.19,0.27,0.47,0.26,0.34,0.4,0.54,0.54,0.63,0.5,0.62,0.59,0.27,0.19,0.52,0.3,0.37,0.14,0.2,0.34,0.19,0.27,0.22,0.53,0.22,0.52,0.44,0.55,0.27,0.69,0.59,0.28,0.62,0.26,0.43,0.49,0.24,0.53,0.07,0.45,0.54,0.27,0.16,0.16,0.21
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190918_51_107_1","altaposten","Alta","20190918","2019","september kl. 20:00 - 21:30 Nullpunktet - 40 år sidan Alta-saka. Sted: Barila 25. september kl. 18:00 - 20:00 Rask",2019-09-18,0.12,0.49,0.53,0.65,0.55,0.3,0.26,0.19,0.3,0.22,0.55,0.41,0.26,0.65,0.58,0.57,0.69,0.51,0.27,0.28,0.52,0.19,0.27,0.47,0.26,0.34,0.4,0.54,0.54,0.63,0.5,0.62,0.59,0.27,0.19,0.52,0.3,0.37,0.14,0.2,0.34,0.19,0.27,0.22,0.53,0.22,0.52,0.44,0.55,0.27,0.69,0.59,0.28,0.62,0.26,0.43,0.49,0.24,0.53,0.07,0.45,0.54,0.27,0.16,0.16,0.21
NA,"URN:NBN:no-nb_digavis_romerikesblad_null_null_20190328_118_74_1","romerikesblad","Lillestrøm","20190328","2019","Ser at SV vil ha minnemarkering utenfor Stortinget om Altautbyggingen. Hvor skal de hente strøm fra til alle El bilene",2019-03-28,0.09,0.35,0.69,0.65,0.11,0.04,0.8,0.03,0.07,0.02,0.59,0.48,0.01,0.37,0.1,0.61,0.23,0.42,0.88,0.17,0.54,0.45,0.11,0.46,0.02,0.72,0.4,0.71,0.49,0.74,0.49,0.79,0.65,0.03,0.02,0.41,0.17,0.09,0.03,0.02,0.6,0.03,0.06,0.3,0.21,0.1,0.07,0.21,0.35,0.02,0.54,0.54,0.17,0.26,0.42,0.85,0.39,0.11,0.23,0.01,0.07,0.16,0.01,0.03,0.07,0.48
NA,"URN:NBN:no-nb_digavis_stavangeraftenblad_null_null_20191116_127_0_1","stavangeraftenblad","Stavanger","20191116","2019","SIDE 56 ØjÆS Øi/Sa 15 SAMMENLIGNER VINDKRAFT- MOTSTANDEN MED ALTA-SAKEN SIDE 6–8 iV< st LØRDAG 16. NOVEMBER 2019 2 STAVANGER",2019-11-16,0.1,0.87,0.57,0.53,0.5,0.38,0.38,0.13,0.25,0.1,0.36,0.39,0.12,0.6,0.23,0.55,0.63,0.54,0.22,0.4,0.73,0.55,0.19,0.58,0.07,0.38,0.47,0.57,0.38,0.78,0.53,0.55,0.55,0.1,0.05,0.33,0.29,0.63,0.1,0.06,0.14,0.14,0.1,0.18,0.31,0.27,0.26,0.42,0.54,0.3,0.66,0.52,0.14,0.47,0.55,0.19,0.54,0.11,0.43,0.06,0.28,0.32,0.16,0.05,0.15,0.24
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20190930_51_112_1","altaposten","Alta","20190930","2019","siden lenket seg fast i protest mot demming av Alta-Kautokeino vassdraget. Etter bussturen blir det forelesning på Álttá Siida,",2019-09-30,0.52,0.91,0.96,0.5,0.24,0.11,0.3,0.24,0.26,0.13,0.61,0.93,0.1,0.7,0.1,0.45,0.88,0.32,0.35,0.4,0.41,0.49,0.6,0.66,0.32,0.29,0.62,0.56,0.5,0.72,0.51,0.73,0.84,0.1,0.03,0.65,0.55,0.48,0.26,0.14,0.24,0.28,0.2,0.55,0.77,0.38,0.18,0.2,0.4,0.12,0.6,0.48,0.53,0.44,0.66,0.58,0.56,0.13,0.51,0.01,0.48,0.39,0.26,0.08,0.06,0.14
NA,"URN:NBN:no-nb_digavis_altaposten_null_null_20191009_51_116_1","altaposten","Alta","20191009","2019","siden sultestreikene startet utenfor Stortinget i forbindelse med Alta-aksjonen, og det er 30 år siden Sametinget ble åpnet. Regjeringen",2019-10-09,0.72,0.79,0.89,0.72,0.16,0.31,0.49,0.14,0.19,0.97,0.96,0.83,0.1,0.63,0.33,0.56,0.7,0.42,0.21,0.65,0.5,0.14,0.26,0.73,0.17,0.17,0.66,0.72,0.43,0.74,0.67,0.6,0.87,0.12,0.02,0.52,0.34,0.44,0.83,0.04,0.33,0.7,0.22,0.6,0.74,0.45,0.27,0.25,0.8,0.17,0.8,0.43,0.34,0.52,0.25,0.3,0.48,0.27,0.47,0.04,0.23,0.35,0.47,0.12,0.19,0.18
NA,"URN:NBN:no-nb_digavis_harstadtidende_null_null_20191009_133_234_1","harstadtidende","Harstad","20191009","2019","siden sultestreikene startet utenfor Stortinget i forbindelse med Alta-aksjonen, og det er 30 år siden Sametinget ble åpnet. Regjeringen",2019-10-09,0.72,0.79,0.89,0.72,0.16,0.31,0.49,0.14,0.19,0.97,0.96,0.83,0.1,0.63,0.33,0.56,0.7,0.42,0.21,0.65,0.5,0.14,0.26,0.73,0.17,0.17,0.66,0.72,0.43,0.74,0.67,0.6,0.87,0.12,0.02,0.52,0.34,0.44,0.83,0.04,0.33,0.7,0.22,0.6,0.74,0.45,0.27,0.25,0.8,0.17,0.8,0.43,0.34,0.52,0.25,0.3,0.48,0.27,0.47,0.04,0.23,0.35,0.47,0.12,0.19,0.18
